TrackName,TrackPopularity,TrackAlbumReleaseDate,PlaylistGenre,PlaylistSubGenre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
Always Something There to Remind Me - 2018 Remaster,56,1/1/1983,rock,permanent wave,0.609,0.777,7,-5.853,1,0.0377,0.126,0,0.519,0.682,149.252,219373
People Are People,60,24/9/1984,rock,permanent wave,0.68,0.829,9,-7.305,0,0.0625,0.0794,2.09e-06,0.327,0.814,119.975,231960
Hungry Like the Wolf - 2009 Remaster,71,10/5/1982,rock,permanent wave,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,220627
A Little Respect - 2009 Remastered Version,69,18/4/1988,rock,permanent wave,0.607,0.784,0,-7.963,1,0.0258,0.0299,3.85e-06,0.288,0.622,113.804,213987
The Ghost in You,44,5/9/1984,rock,permanent wave,0.586,0.51,10,-13.541,1,0.0284,0.0792,2.17e-06,0.0969,0.723,123.481,256000
Talking In Your Sleep,60,14/2/1983,rock,permanent wave,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,235093
Turning Japanese - Non Stop Edit,50,1/7/1980,rock,permanent wave,0.503,0.908,0,-5.845,1,0.0641,0.0273,7.88e-05,0.396,0.92,179.929,224107
Hold Me Now,56,1/10/1984,rock,permanent wave,0.787,0.517,7,-12.794,1,0.0332,0.658,1.07e-05,0.292,0.885,108.186,286667
Here Comes the Rain Again - Remastered Version,62,26/11/1983,rock,permanent wave,0.648,0.755,0,-7.901,1,0.03,0.0141,0.000249,0.225,0.607,126.341,294587
(Feels Like) Heaven,57,15/5/1984,rock,permanent wave,0.541,0.822,3,-10.978,1,0.049,0.214,0.00314,0.0521,0.719,116.659,213960
TRUE - Single Edit,72,25/4/2008,rock,permanent wave,0.744,0.545,0,-9.361,1,0.0297,0.506,0.0977,0.0649,0.346,97.409,328293
The Look Of Love - Pt. 1,60,1982,rock,permanent wave,0.739,0.898,9,-4.566,0,0.0895,0.112,0.00104,0.309,0.915,121.01,209160
Video Killed The Radio Star,70,10/1/1980,rock,permanent wave,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,252773
Our House,65,8/10/1982,rock,permanent wave,0.589,0.715,0,-6.073,1,0.0401,0.0884,0.00105,0.0559,0.806,120.999,203120
Wishful Thinking,53,1/1/1992,rock,permanent wave,0.67,0.512,7,-14.62,1,0.0335,7.93e-05,0.0985,0.105,0.965,125.18,250707
State Of The Nation,48,1/1/2012,rock,permanent wave,0.842,0.682,6,-11.222,1,0.036,0.0768,0.00367,0.0629,0.965,128.38,274507
Sweet Dreams (Are Made of This) - Remastered,81,21/1/1983,rock,permanent wave,0.692,0.711,0,-7.498,0,0.0317,0.227,0,0.12,0.875,125.135,216933
Together In Electric Dreams - Remastered / From "Electric Dreams" Original Motion Picture Soundtrack,62,1/1/2003,rock,permanent wave,0.705,0.524,3,-14.051,1,0.026,0.236,1.3e-05,0.0767,0.798,129.847,232667
(Keep Feeling) Fascination,46,1988,rock,permanent wave,0.711,0.624,0,-8.011,1,0.08,0.421,2.27e-06,0.271,0.703,118.137,225173
It's a Sin - 2001 Remaster,65,7/9/1987,rock,permanent wave,0.538,0.86,0,-5.916,0,0.0435,0.252,0.000527,0.247,0.291,127.153,299307
I Melt With You - Rerecorded,56,1/1/1990,rock,permanent wave,0.53,0.647,0,-11.221,1,0.0327,0.00223,0.485,0.454,0.726,154.818,235933
Birds Fly (Whisper to a Scream),42,31/3/1984,rock,permanent wave,0.563,0.755,0,-13.064,1,0.0733,0.00182,6.96e-06,0.406,0.557,114.415,229173
Big in Japan - Remaster,61,1984,rock,permanent wave,0.757,0.596,7,-8.039,1,0.0339,0.0409,0.044,0.171,0.195,97.769,284625
Head Over Heels,48,1/1/1990,rock,permanent wave,0.557,0.81,2,-10.573,1,0.0452,0.0669,2.25e-06,0.138,0.926,157.178,216960
Do You Really Want To Hurt Me,63,1/9/1982,rock,permanent wave,0.744,0.376,4,-14.996,0,0.0366,0.0815,0,0.108,0.42,100.78,262173
What's on Your Mind (Pure Energy),53,21/6/1988,rock,permanent wave,0.766,0.734,0,-11.217,1,0.056,0.00665,0.0238,0.209,0.753,118.221,275533
Message In A Bottle,74,2/10/1979,rock,permanent wave,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280
Voices Carry,54,1/6/1985,rock,permanent wave,0.583,0.574,0,-9.044,1,0.0239,0.0282,2.14e-06,0.114,0.578,104.995,263573
Let's Dance - 2018 Remaster,71,14/4/1983,rock,permanent wave,0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,457676
99 Luftballons,73,23/9/1983,rock,permanent wave,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,232467
Burning Flame,22,1985,rock,permanent wave,0.751,0.762,9,-6.765,0,0.029,0.492,0,0.327,0.778,109.672,228000
Gold,66,15/5/2000,rock,permanent wave,0.711,0.74,10,-7.776,0,0.036,0.261,0.0114,0.104,0.638,143.047,231480
She Sells Sanctuary (2009 Re-master),59,1985,rock,permanent wave,0.543,0.834,7,-6.812,1,0.029,5.5e-06,0.889,0.0777,0.37,139.625,262493
Alive And Kicking,53,1985,rock,permanent wave,0.599,0.86,0,-6.614,1,0.032,0.0864,1.41e-05,0.149,0.554,103.238,326000
Karma Chameleon - Remastered,72,1/10/1983,rock,permanent wave,0.668,0.73,10,-7.182,1,0.0366,0.225,0,0.188,0.894,92.049,252773
Too Shy,57,1983,rock,permanent wave,0.714,0.709,5,-11.067,0,0.0743,0.101,9.38e-05,0.0786,0.728,108.018,222320
The Motion Of Love,42,12/10/1987,rock,permanent wave,0.565,0.73,11,-12.817,0,0.04,0.0441,0,0.128,0.692,111.563,233400
Sunglasses At Night,54,1/1/1984,rock,permanent wave,0.665,0.624,10,-11.106,0,0.049,0.505,0.0104,0.518,0.717,127.083,320000
Something About You - Single Version,58,1/1/1989,rock,permanent wave,0.707,0.568,6,-13.52,0,0.0291,0.0319,0.0298,0.055,0.877,105.326,223440
Beds Are Burning,41,1986,rock,permanent wave,0.758,0.41,0,-11.8,1,0.0404,0.0129,0.000102,0.0875,0.34,119.197,254627
Shout,70,25/2/1985,rock,permanent wave,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,393667
Lovesong - Remastered,65,2/5/1989,rock,permanent wave,0.611,0.791,9,-7.7,0,0.0286,0.326,0.862,0.217,0.856,140.12,208267
Human - Edit,56,1988,rock,permanent wave,0.636,0.559,8,-10.313,1,0.0249,0.0562,0.000754,0.0562,0.512,101.4,228867
Turn Back The Clock,54,1988,rock,permanent wave,0.688,0.715,0,-8.095,1,0.0265,0.296,0.000122,0.067,0.933,103.976,270133
Lessons In Love,61,1987,rock,permanent wave,0.709,0.839,7,-8.403,1,0.0367,0.159,0.00209,0.301,0.864,113.186,246013
Boys Do Fall In Love,49,1/7/1984,rock,permanent wave,0.829,0.604,0,-14.044,1,0.0304,0.118,1.62e-05,0.0746,0.881,125.332,227281
Angel,45,1/1/1987,rock,permanent wave,0.751,0.422,0,-14.807,1,0.0305,0.179,0.000294,0.0595,0.715,123.933,312133
Six Two Eight - 628,44,28/2/2012,rock,permanent wave,0.813,0.833,0,-8.078,0,0.0671,0.0703,0.00107,0.325,0.901,127.88,485094
She Drives Me Crazy,71,1/1/1988,rock,permanent wave,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773
Stitches and Burns,57,1/1/1992,rock,permanent wave,0.766,0.519,0,-11.411,1,0.0288,0.194,2.47e-05,0.292,0.856,118.199,261640
When She Cries,55,1/5/1998,rock,permanent wave,0.666,0.521,9,-10.993,1,0.0292,0.114,0,0.0604,0.361,105.223,222187
Beauty and Madness - 1993,54,2003,rock,permanent wave,0.453,0.183,10,-14.54,1,0.032,0.955,0.000313,0.149,0.44,100.174,281240
Love Vigilantes - 2015 Remaster,50,13/5/1985,rock,permanent wave,0.548,0.894,7,-5.988,1,0.0349,0.00702,6.29e-06,0.081,0.8,136.12,259307
I Go Crazy,39,25/5/1987,rock,permanent wave,0.631,0.814,7,-6.702,1,0.0353,0.012,8.2e-05,0.23,0.831,127.341,231027
Whirlpool Heart,27,1988,rock,permanent wave,0.524,0.728,0,-9.965,1,0.0269,0.00431,0.124,0.369,0.726,137.479,181920
The More You Ignore Me, the Closer I Get - 2014 Remaster,50,1994,rock,permanent wave,0.409,0.66,6,-9.009,1,0.0273,0.00428,0.00285,0.14,0.793,173.879,223693
Away,39,1986,rock,permanent wave,0.597,0.737,7,-9.223,1,0.0365,0.102,8.09e-06,0.122,0.553,120.867,297133
Desire,39,1/1/2007,rock,permanent wave,0.557,0.866,11,-6.876,0,0.0316,1.9e-05,0.11,0.323,0.687,130.641,262000
Secret,52,17/6/1985,rock,permanent wave,0.717,0.651,9,-8.597,1,0.0284,0.276,0.00272,0.0488,0.904,114.471,236333
Pretty in Pink,57,1981,rock,permanent wave,0.386,0.916,2,-5.955,1,0.0741,0.105,0.00991,0.325,0.775,135.642,238107
Come Undone,66,15/2/1993,rock,permanent wave,0.542,0.793,8,-8.203,1,0.053,0.0423,3.95e-06,0.0814,0.708,173.931,256520
Russian Radio,35,1989,rock,permanent wave,0.705,0.771,2,-11.908,1,0.0436,0.00938,0.788,0.102,0.681,121.994,372427
If I Ever Lose My Faith In You,57,9/3/1993,rock,permanent wave,0.575,0.727,2,-9.539,1,0.0281,0.00952,0.00754,0.054,0.504,97.995,270533
99 Red Balloons - Club Mix,64,14/6/2004,rock,permanent wave,0.578,0.423,4,-9.617,1,0.176,0.122,0.000869,0.118,0.397,96.529,281453
The One I Love - Remastered,63,1/9/1987,rock,permanent wave,0.488,0.841,2,-4.626,1,0.0358,0.000395,1.21e-06,0.346,0.559,127.861,197800
If You Were Here,33,1983,rock,permanent wave,0.615,0.51,0,-14.112,1,0.0355,0.0856,8.98e-05,0.238,0.453,114.48,175613
I Beg Your Pardon (I Never Promised You a Rose Garden),43,30/5/1989,rock,permanent wave,0.578,0.919,11,-7.551,1,0.048,0.0158,0.00164,0.118,0.763,123.135,241000
Somebody - Remix,36,24/9/1984,rock,permanent wave,0.278,0.438,7,-14.382,1,0.051,0.788,3.69e-05,0.137,0.465,160.972,266640
Baby,55,23/10/2009,rock,permanent wave,0.833,0.325,1,-10.093,0,0.0404,0.0498,0.0674,0.15,0.864,102.02,185787
Stuck on the puzzle,63,14/3/2011,rock,permanent wave,0.58,0.682,4,-8.523,1,0.0332,0.0792,0.0316,0.161,0.774,77.53,211053
Reflections After Jane,34,4/9/2015,rock,permanent wave,0.49,0.192,10,-18.621,1,0.0274,0.842,0.118,0.119,0.508,102.611,204907
Always Forever,60,11/10/2013,rock,permanent wave,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747
Doing All Right - ...Revisited,62,19/10/2018,rock,permanent wave,0.373,0.453,9,-9.224,1,0.0419,0.261,4.59e-05,0.16,0.418,95.384,196841
Television / So Far So Good,69,26/4/2017,rock,permanent wave,0.405,0.505,5,-7.75,1,0.0458,0.592,0,0.121,0.318,164.971,262600
80's Comedown Machine,53,22/3/2013,rock,permanent wave,0.488,0.503,0,-8.89,1,0.0326,0.00583,0.809,0.101,0.38,144.035,298613
Paranoid Android - Remastered,53,23/6/2017,rock,permanent wave,0.332,0.826,2,-7.269,0,0.0497,0.0275,0.0084,0.234,0.216,125.636,383973
Lover Is a Day,1,9/7/2016,rock,permanent wave,0.398,0.646,3,-10.457,1,0.0412,0.0454,0.206,0.101,0.353,179.853,456000
Four Portraits,31,26/1/2017,rock,permanent wave,0.232,0.591,2,-8.467,1,0.0413,0.292,0.924,0.355,0.233,89.762,265798
Winter's Ballad,0,28/1/2017,rock,permanent wave,0.321,0.273,1,-9.912,1,0.0294,0.926,0.115,0.111,0.0506,138.986,277122
I Love You So,70,28/11/2014,rock,permanent wave,0.578,0.669,10,-4.898,1,0.0377,0.65,0,0.13,0.503,75.995,160254
Sunflower,79,22/3/2017,rock,permanent wave,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231
Loving Is Easy,80,11/10/2017,rock,permanent wave,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720
Just Say Yes,60,1/1/2009,rock,permanent wave,0.54,0.887,9,-5.518,1,0.0324,0.0187,3.19e-05,0.0275,0.255,108.02,281347
New Light,80,10/5/2018,rock,permanent wave,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015
Nice Boys,67,11/1/2017,rock,permanent wave,0.546,0.669,2,-10.806,1,0.103,0.495,0.735,0.25,0.337,75.144,180846
Everytime,70,19/5/2017,rock,permanent wave,0.431,0.669,2,-10.065,1,0.035,0.0252,0.0433,0.117,0.855,203.906,172941
You Say I'm in Love,68,26/1/2017,rock,permanent wave,0.623,0.285,1,-16.687,0,0.0538,0.427,0.00278,0.189,0.343,140.028,176761
Lo Que Siento,76,25/5/2017,rock,permanent wave,0.326,0.685,10,-5.576,1,0.179,0.503,0,0.427,0.409,86.882,312000
Drowsy,60,4/6/2016,rock,permanent wave,0.599,0.186,8,-16.231,0,0.0315,0.956,0.00665,0.119,0.415,127.093,164027
My Jinji,26,1/3/2016,rock,permanent wave,0.389,0.597,7,-8.436,1,0.0308,0.534,0.406,0.144,0.506,143.943,400560
I Don't Know You,66,14/6/2017,rock,permanent wave,0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065,209450
Social Sites,58,24/10/2016,rock,permanent wave,0.411,0.618,4,-4.964,0,0.0469,0.109,0,0.279,0.211,120.734,289309
Peach Pit,67,27/6/2018,rock,permanent wave,0.515,0.804,6,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969,287080
Pretty Girls,55,29/12/2016,rock,permanent wave,0.578,0.402,9,-13.426,1,0.0403,0.813,0.228,0.113,0.185,136.676,226795
Falling for U,78,14/8/2017,rock,permanent wave,0.516,0.358,8,-12.018,0,0.424,0.741,1.34e-06,0.0813,0.397,79.509,124000
Stay Away from My Baby,53,4/6/2016,rock,permanent wave,0.551,0.36,7,-17.366,0,0.032,0.543,0.22,0.163,0.313,110.71,162004
Latch,19,1/1/2013,rock,permanent wave,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,255632
Edition,67,12/9/2017,rock,permanent wave,0.86,0.332,1,-10.263,1,0.22,0.807,0,0.106,0.26,140.949,115000
Lucky Love,54,7/3/2018,rock,permanent wave,0.661,0.311,5,-13.288,1,0.0263,0.474,0.00366,0.105,0.234,143.966,286186
Breathe (In the Air),68,1/3/1973,rock,permanent wave,0.431,0.375,11,-15.142,0,0.0347,0.391,0.721,0.143,0.258,128.153,169535
We Are The Champions - Remastered 2011,76,28/10/1977,rock,permanent wave,0.268,0.459,10,-6.94,1,0.0346,0.378,0,0.118,0.175,64.177,179200
Sunflower - Spider-Man: Into the Spider-Verse,88,14/12/2018,rock,permanent wave,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040
Do You Feel It?,63,7/10/2014,rock,permanent wave,0.677,0.66,0,-6.719,1,0.0278,0.187,0.262,0.125,0.383,139.06,250713
Kids,64,17/10/2016,rock,permanent wave,0.827,0.66,6,-9.669,1,0.0337,0.508,0.403,0.0756,0.904,113.449,269143
Call It Fate, Call It Karma,63,22/3/2013,rock,permanent wave,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,204773
Yes I'm Changing,69,17/7/2015,rock,permanent wave,0.373,0.609,0,-7,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,270680
Wake Up in the Sky,73,7/12/2018,rock,permanent wave,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,0.367,143.01,203161
Fake Plastic Trees,70,28/3/1995,rock,permanent wave,0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,290707
Roxanne - Remastered 2003,22,2/11/1978,rock,permanent wave,0.618,0.748,0,-8.905,1,0.361,0.0384,4.1e-06,0.0477,0.662,134.001,191500
Dancing,60,18/7/2017,rock,permanent wave,0.375,0.474,8,-7.856,0,0.0308,0.736,9.75e-05,0.287,0.392,101.976,282671
Eclipse,28,4/8/2017,rock,permanent wave,0.644,0.748,4,-7.241,0,0.0291,0.394,0.91,0.358,0.732,120.007,183633
Sick Feeling,64,5/10/2018,rock,permanent wave,0.425,0.504,9,-10.003,1,0.0314,0.022,3.84e-06,0.363,0.403,165.818,155714
Cool with You,66,12/5/2017,rock,permanent wave,0.534,0.62,0,-6.775,1,0.0504,0.0124,0.000736,0.296,0.547,106.986,375656
You Make Me Crazy,34,9/9/2014,rock,permanent wave,0.771,0.549,8,-7.561,1,0.0326,0.232,0.114,0.0987,0.534,111.968,184294
We Are Young (feat. Janelle Monáe),75,14/2/2012,rock,permanent wave,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627
Harder, Better, Faster, Stronger,70,7/3/2001,rock,permanent wave,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.475,224693
Believe In Me,49,1/1/2001,rock,permanent wave,0.73,0.65,5,-8.142,0,0.0354,0.00243,0.0245,0.0445,0.748,120.038,280973
Don't Speak,67,10/10/1995,rock,permanent wave,0.52,0.709,5,-7.125,0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,263560
Rock DJ,68,1/1/2000,rock,permanent wave,0.708,0.772,7,-4.264,1,0.0322,0.0267,0,0.467,0.861,103.035,258560
Let Me Entertain You,67,1/1/1997,rock,permanent wave,0.478,0.965,10,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152,262000
Only in My Dreams,63,3/11/2017,rock,permanent wave,0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.282,143.917,170893
Under Pressure - Remastered,81,3/5/1982,rock,permanent wave,0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,248440
La Mujer Perfecta,72,11/5/2018,rock,permanent wave,0.824,0.488,9,-9.112,1,0.0669,0.242,8.09e-06,0.109,0.878,155.11,217907
Como te extraño mi amor,70,25/10/1996,rock,permanent wave,0.791,0.759,9,-5.67,1,0.037,0.0823,4.44e-05,0.0993,0.917,124.725,214880
Quiero Ver,64,1/1/2007,rock,permanent wave,0.447,0.765,6,-5.001,1,0.0433,0.0146,0,0.075,0.365,169.853,205573
Eres,73,1/1/2003,rock,permanent wave,0.583,0.732,9,-6.18,0,0.0271,0.0108,0.0136,0.238,0.446,149.988,267600
Love,70,19/11/2003,rock,permanent wave,0.692,0.512,6,-8.596,1,0.0354,0.208,0.000994,0.077,0.739,79.003,203627
Arrullo De Estrellas,68,1/1/2013,rock,permanent wave,0.459,0.764,5,-7.001,1,0.0359,0.326,0.22,0.0743,0.384,81.503,252693
Veneno,52,19/11/2003,rock,permanent wave,0.471,0.865,9,-7.372,0,0.0336,0.0986,0.00785,0.232,0.433,144.058,266867
Soñé,56,19/11/2003,rock,permanent wave,0.552,0.806,2,-8.616,1,0.0288,0.118,0.0913,0.115,0.792,89.992,197933
Please, Please, Please, Let Me Get What I Want - 2011 Remaster,55,1987,rock,permanent wave,0.241,0.468,2,-9.579,1,0.0272,0.534,0,0.161,0.451,91.581,112707
Como Tú (Magic Music Box),63,1/1/2012,rock,permanent wave,0.568,0.903,0,-7.647,1,0.0982,0.000292,0.724,0.0764,0.762,122.604,232120
Souvenir,62,1/1/2012,rock,permanent wave,0.594,0.578,4,-10.676,0,0.034,0.679,0.123,0.105,0.536,77.481,239120
Locos,71,11/3/2016,rock,permanent wave,0.724,0.646,10,-6.475,1,0.0352,0.072,0.000157,0.0923,0.957,112.019,177600
Dancing in the Moonlight,69,22/4/2009,rock,permanent wave,0.639,0.845,10,-3.333,1,0.0372,0.0528,0,0.336,0.871,119.485,233373
Belleza De Cantina,68,1/1/2005,rock,permanent wave,0.755,0.619,9,-7.36,0,0.0406,0.329,0,0.0408,0.799,96.456,180987
Exit Music (For a Film),64,28/5/1997,rock,permanent wave,0.293,0.276,7,-11.353,1,0.0351,0.229,0.119,0.167,0.196,121.603,267187
Let It Be - Remastered 2009,79,8/5/1970,rock,permanent wave,0.443,0.403,0,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,243027
Crimen,70,4/4/2006,rock,permanent wave,0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511,232027
You Might Be Sleeping,27,24/5/2017,rock,permanent wave,0.587,0.561,7,-9.249,1,0.0264,0.719,0.342,0.168,0.511,92.602,147093
Bubble Gum,72,22/2/2019,rock,permanent wave,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,175961
Loco,57,21/12/2018,rock,permanent wave,0.832,0.428,5,-8.988,1,0.404,0.347,3.2e-05,0.0684,0.844,81.979,237422
Cuz You're My Girl,56,1/6/2018,rock,permanent wave,0.416,0.304,1,-10.744,0,0.0386,0.141,4.15e-06,0.262,0.544,82.448,247137
Los Malaventurados No Lloran,67,2/10/2006,rock,permanent wave,0.488,0.897,8,-6.503,1,0.114,0.00904,5.91e-05,0.311,0.814,172.054,207787
One Way Trigger,59,22/3/2013,rock,permanent wave,0.516,0.942,2,-4.113,1,0.036,0.000182,0.464,0.116,0.964,95.996,242293
I Think We're Alone Now,68,1/1/1987,rock,permanent wave,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,228840
What A Heavenly Way To Die,60,31/8/2018,rock,permanent wave,0.715,0.632,0,-7.093,1,0.0348,0.438,0.0859,0.0923,0.586,122.036,187641
We Don't Talk Anymore,79,29/1/2016,rock,permanent wave,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707
Heavydirtysoul,71,15/5/2015,rock,permanent wave,0.613,0.873,7,-6.376,0,0.0449,0.00397,0.00111,0.367,0.392,129.989,234813
Stressed Out,83,15/5/2015,rock,permanent wave,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
Pensando en Ti,66,2010,rock,permanent wave,0.434,0.758,9,-4.807,0,0.312,0.597,2.93e-06,0.248,0.473,178.589,244062
I Don't Wanna Lose You Tonight,39,17/2/2015,rock,permanent wave,0.617,0.271,9,-7.843,1,0.028,0.113,0,0.0937,0.499,106.362,266307
Dancin (feat. Luvli) - Krono Remix,84,7/11/2014,rock,permanent wave,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053
Self Esteem,71,21/6/2005,rock,permanent wave,0.458,0.912,5,-3.666,1,0.0618,0.0175,0,0.363,0.611,104.526,257760
Heart-Shaped Box,74,21/9/1993,rock,permanent wave,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160
Killing In The Name,78,1992,rock,permanent wave,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,313573
The Kids Aren't Alright,76,16/11/1998,rock,permanent wave,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,180160
Take Me Out,73,2004,rock,permanent wave,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027
American Idiot,78,21/9/2004,rock,permanent wave,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346
Chop Suey!,80,4/9/2001,rock,permanent wave,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,210240
Enter Sandman,79,1/1/1991,rock,permanent wave,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,331267
Man in the Box,71,1/8/1990,rock,permanent wave,0.346,0.765,8,-8.558,1,0.0413,0.00229,7.54e-06,0.213,0.644,106.463,284427
God Save The Queen,62,27/10/1977,rock,permanent wave,0.304,0.901,9,-7.756,1,0.0602,0.00105,0.000376,0.158,0.541,147.199,199453
I Wanna Be Sedated,64,1978,rock,permanent wave,0.56,0.965,11,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825,149787
Two Princes,63,1991,rock,permanent wave,0.545,0.905,7,-10.732,1,0.0648,0.00164,1.95e-06,0.0532,0.826,103.574,256947
Do You Want To,59,3/10/2005,rock,permanent wave,0.413,0.942,0,-2.871,1,0.0453,0.0783,0.000412,0.689,0.759,123.085,215000
Don't Look Back Into The Sun,60,18/8/2003,rock,permanent wave,0.218,0.772,7,-5.56,1,0.11,0.00654,0.0033,0.295,0.692,177.623,179960
Heroes - 2017 Remaster,75,1977,rock,permanent wave,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,371413
Lonely Boy,72,6/12/2011,rock,permanent wave,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653
Rebel Rebel - 2016 Remaster,74,24/5/1974,rock,permanent wave,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,274747
Piledriver Waltz,58,6/6/2011,rock,permanent wave,0.443,0.865,4,-4.547,1,0.0391,0.00724,0.000116,0.468,0.474,110.008,203880
Somebody To Love - 2011 Mix,55,19/10/2018,rock,permanent wave,0.466,0.698,8,-6.967,1,0.0629,0.164,0,0.127,0.349,109.772,295733
Starman - 2012 Remaster,73,6/6/1972,rock,permanent wave,0.486,0.45,5,-10.298,1,0.0267,0.166,2.06e-06,0.54,0.55,100.456,254293
Rhiannon - 2017 Remaster,47,11/7/1975,rock,permanent wave,0.728,0.598,9,-10.251,0,0.0284,0.224,0.142,0.0988,0.797,129.516,250360
Once I Had A Love (AKA The Disco Song) - Remastered,48,1/2/1978,rock,permanent wave,0.749,0.512,1,-9.595,0,0.0466,0.0488,6.84e-05,0.111,0.499,98.691,238973
My Sweet Lord,75,27/11/1970,rock,permanent wave,0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.92,281227
Don't You (Forget About Me),45,1985,rock,permanent wave,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,263040
Half a Person - 2011 Remaster,52,1987,rock,permanent wave,0.608,0.73,6,-8.698,0,0.0291,0.0266,0,0.0565,0.614,120.601,218440
Bennie And The Jets - Remastered 2014,66,5/10/1973,rock,permanent wave,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322549
Heaven Knows I'm Miserable Now - 2011 Remaster,61,1987,rock,permanent wave,0.609,0.759,6,-4.862,1,0.0276,0.028,0,0.183,0.774,114.045,215760
Catalina Breeze,37,20/11/2015,rock,permanent wave,0.748,0.571,7,-9.201,1,0.047,0.228,0.00267,0.152,0.42,119.962,135693
